sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,fa_0,fa_1,fa_2,fa_3,fa_4,fa_5,fa_6,fa_7,mi_0,mi_1,mi_2,mi_3,mi_4,vt_0,vt_1,vt_2,vt_3,vt_4,vt_5,vt_6,vt_7,vt_8,vt_9,vt_10,vt_11,vt_12,vt_13,vt_14,vt_15,vt_16,vt_17,qt_0,qt_1,kbins_0,kbins_1
1.0,23,2.0,0,0,0,1,1.0,-0.9875906090411474,-0.38714570558018463,0.4489621596778451,-0.08141043266912742,-0.100597685202935,0.0,0.0,0.0,-0.9875906090411474,-0.38714570558018463,0.4489621596778451,-0.08141043266912742,-0.100597685202935,1.0,23.0,2.0,0.0,0.0,0.0,1.0,1.0,-0.9875906090411474,-0.38714570558018463,0.4489621596778451,-0.08141043266912742,-0.100597685202935,-0.9875906090411474,-0.38714570558018463,0.4489621596778451,-0.08141043266912742,-0.100597685202935,0.13613613613613612,0.39239239239239243,0.0,0.0
1.0,49,5.0,0,0,0,2,0.0,1.198500901874508,-0.474967889955905,1.6817984404121984,0.064336697839925,0.19103036612880783,0.0,0.0,0.0,1.198500901874508,-0.474967889955905,1.6817984404121984,0.064336697839925,0.19103036612880783,1.0,49.0,5.0,0.0,0.0,0.0,2.0,0.0,1.198500901874508,-0.474967889955905,1.6817984404121984,0.064336697839925,0.19103036612880783,1.198500901874508,-0.474967889955905,1.6817984404121984,0.064336697839925,0.19103036612880783,0.8468468468468469,0.546046046046046,1.0,0.0
1.0,31,0.0,0,0,0,0,1.0,-0.3153323648152814,-0.6643231709848075,-0.6542895826584518,-0.005135365230731401,-0.08471740902390981,0.0,0.0,0.0,-0.3153323648152814,-0.6643231709848075,-0.6542895826584518,-0.005135365230731401,-0.08471740902390981,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3153323648152814,-0.6643231709848075,-0.6542895826584518,-0.005135365230731401,-0.08471740902390981,-0.3153323648152814,-0.6643231709848075,-0.6542895826584518,-0.005135365230731401,-0.08471740902390981,0.484984984984985,0.0,0.0,0.0
1.0,37,0.0,0,0,0,3,1.0,0.1863728618374845,-0.13011536910331603,-0.6140418998281522,-0.03226752927278818,-0.10202780413787578,0.0,0.0,0.0,0.1863728618374845,-0.13011536910331603,-0.6140418998281522,-0.03226752927278818,-0.10202780413787578,1.0,37.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1863728618374845,-0.13011536910331603,-0.6140418998281522,-0.03226752927278818,-0.10202780413787578,0.1863728618374845,-0.13011536910331603,-0.6140418998281522,-0.03226752927278818,-0.10202780413787578,0.6566566566566567,0.6436436436436437,1.0,0.0
0.0,26,5.0,0,0,0,1,1.0,-0.7328288456306982,-0.4472661505348238,1.9044888142514431,-0.20088363345335591,-0.40930347579068577,0.0,0.0,0.0,-0.7328288456306982,-0.4472661505348238,1.9044888142514431,-0.20088363345335591,-0.40930347579068577,0.0,26.0,5.0,0.0,0.0,0.0,1.0,1.0,-0.7328288456306982,-0.4472661505348238,1.9044888142514431,-0.20088363345335591,-0.40930347579068577,-0.7328288456306982,-0.4472661505348238,1.9044888142514431,-0.20088363345335591,-0.40930347579068577,0.2777777777777778,0.39239239239239243,0.0,0.0
0.0,44,2.0,0,0,0,4,0.0,0.7740372673005651,-0.012780358619539302,0.3026975973976515,-0.21403149476960032,-0.1758022132379923,0.0,0.0,0.0,0.7740372673005651,-0.012780358619539302,0.3026975973976515,-0.21403149476960032,-0.1758022132379923,0.0,44.0,2.0,0.0,0.0,0.0,4.0,0.0,0.7740372673005651,-0.012780358619539302,0.3026975973976515,-0.21403149476960032,-0.1758022132379923,0.7740372673005651,-0.012780358619539302,0.3026975973976515,-0.21403149476960032,-0.1758022132379923,0.7762762762762763,0.7112112112112112,1.0,0.0
1.0,59,0.0,0,0,0,9,0.0,2.0289966410281357,0.8437780821343068,-0.6671323130594882,-0.06738219353951841,0.12280547669184524,0.0,0.0,0.0,2.0289966410281357,0.8437780821343068,-0.6671323130594882,-0.06738219353951841,0.12280547669184524,1.0,59.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0289966410281357,0.8437780821343068,-0.6671323130594882,-0.06738219353951841,0.12280547669184524,2.0289966410281357,0.8437780821343068,-0.6671323130594882,-0.06738219353951841,0.12280547669184524,0.95995995995996,0.8863863863863863,2.0,1.0
0.0,23,2.0,0,0,0,0,1.0,-0.9864146113894279,-0.5974285584098064,0.4117661033280143,-0.22146921991688825,-0.4176698259622274,0.0,0.0,0.0,-0.9864146113894279,-0.5974285584098064,0.4117661033280143,-0.22146921991688825,-0.4176698259622274,0.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.9864146113894279,-0.5974285584098064,0.4117661033280143,-0.22146921991688825,-0.4176698259622274,-0.9864146113894279,-0.5974285584098064,0.4117661033280143,-0.22146921991688825,-0.4176698259622274,0.13613613613613612,0.0,0.0,0.0
1.0,22,0.0,0,1,2,2,0.0,-1.0816660886086933,-0.11652935905294783,-0.5681015314035498,1.4461399696386736,0.12062772969251684,0.0,0.0,0.0,-1.0816660886086933,-0.11652935905294783,-0.5681015314035498,1.4461399696386736,0.12062772969251684,1.0,22.0,0.0,0.0,1.0,2.0,2.0,0.0,-1.0816660886086933,-0.11652935905294783,-0.5681015314035498,1.4461399696386736,0.12062772969251684,-1.0816660886086933,-0.11652935905294783,-0.5681015314035498,1.4461399696386736,0.12062772969251684,0.0920920920920921,0.546046046046046,0.0,0.0
1.0,37,0.0,2,3,0,24,0.0,0.15566423986536662,4.181946541791822,-0.12833686949834877,1.4836626766999308,0.2767842464951643,0.0,0.0,0.0,0.15566423986536662,4.181946541791822,-0.12833686949834877,1.4836626766999308,0.2767842464951643,1.0,37.0,0.0,2.0,3.0,0.0,24.0,0.0,0.15566423986536662,4.181946541791822,-0.12833686949834877,1.4836626766999308,0.2767842464951643,0.15566423986536662,4.181946541791822,-0.12833686949834877,1.4836626766999308,0.2767842464951643,0.6566566566566567,0.9924924924924925,1.0,3.0
1.0,20,2.0,0,0,0,0,0.0,-1.24070594424463,-0.538345830247163,0.408830268375954,-0.14291907436409718,0.14448159978029398,0.0,0.0,0.0,-1.24070594424463,-0.538345830247163,0.408830268375954,-0.14291907436409718,0.14448159978029398,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.24070594424463,-0.538345830247163,0.408830268375954,-0.14291907436409718,0.14448159978029398,-1.24070594424463,-0.538345830247163,0.408830268375954,-0.14291907436409718,0.14448159978029398,0.017017017017017015,0.0,0.0,0.0
1.0,24,0.0,0,0,0,2,1.0,-0.9059557992511185,-0.18679334124493385,-0.5205880122381081,-0.11292583478514132,-0.11640259021229976,0.0,0.0,0.0,-0.9059557992511185,-0.18679334124493385,-0.5205880122381081,-0.11292583478514132,-0.11640259021229976,1.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.9059557992511185,-0.18679334124493385,-0.5205880122381081,-0.11292583478514132,-0.11640259021229976,-0.9059557992511185,-0.18679334124493385,-0.5205880122381081,-0.11292583478514132,-0.11640259021229976,0.1841841841841842,0.546046046046046,0.0,0.0
1.0,29,0.0,0,1,0,8,1.0,-0.49313030964134397,0.978203235392376,-0.38801437398767225,0.3393006815162822,-0.1867024556083432,0.0,0.0,0.0,-0.49313030964134397,0.978203235392376,-0.38801437398767225,0.3393006815162822,-0.1867024556083432,1.0,29.0,0.0,0.0,1.0,0.0,8.0,1.0,-0.49313030964134397,0.978203235392376,-0.38801437398767225,0.3393006815162822,-0.1867024556083432,-0.49313030964134397,0.978203235392376,-0.38801437398767225,0.3393006815162822,-0.1867024556083432,0.4034034034034034,0.8633633633633634,0.0,1.0
1.0,37,0.0,0,0,0,4,0.0,0.18362826086878375,0.08585861310393138,-0.6176265678613456,-0.1200190403466781,0.1296798612743081,0.0,0.0,0.0,0.18362826086878375,0.08585861310393138,-0.6176265678613456,-0.1200190403466781,0.1296798612743081,1.0,37.0,0.0,0.0,0.0,0.0,4.0,0.0,0.18362826086878375,0.08585861310393138,-0.6176265678613456,-0.1200190403466781,0.1296798612743081,0.18362826086878375,0.08585861310393138,-0.6176265678613456,-0.1200190403466781,0.1296798612743081,0.6566566566566567,0.7112112112112112,1.0,0.0
0.0,29,3.0,0,0,0,0,0.0,-0.4828485285256405,-0.6534321841663357,0.8133828137506799,-0.22778030246081113,-0.16143947098002487,0.0,0.0,0.0,-0.4828485285256405,-0.6534321841663357,0.8133828137506799,-0.22778030246081113,-0.16143947098002487,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.4828485285256405,-0.6534321841663357,0.8133828137506799,-0.22778030246081113,-0.16143947098002487,-0.4828485285256405,-0.6534321841663357,0.8133828137506799,-0.22778030246081113,-0.16143947098002487,0.4034034034034034,0.0,0.0,0.0
1.0,50,2.0,0,0,0,1,1.0,1.2830936463695242,-0.685106157317434,0.18664542236840093,0.13876808780469493,-0.051151068836104006,0.0,0.0,0.0,1.2830936463695242,-0.685106157317434,0.18664542236840093,0.13876808780469493,-0.051151068836104006,1.0,50.0,2.0,0.0,0.0,0.0,1.0,1.0,1.2830936463695242,-0.685106157317434,0.18664542236840093,0.13876808780469493,-0.051151068836104006,1.2830936463695242,-0.685106157317434,0.18664542236840093,0.13876808780469493,-0.051151068836104006,0.8593593593593594,0.39239239239239243,2.0,0.0
1.0,19,0.0,3,0,0,2,0.0,-1.3327663070625388,-0.06285622335646954,-0.688226667197531,0.41394850552471785,0.7220911562562143,0.0,0.0,0.0,-1.3327663070625388,-0.06285622335646954,-0.688226667197531,0.41394850552471785,0.7220911562562143,1.0,19.0,0.0,3.0,0.0,0.0,2.0,0.0,-1.3327663070625388,-0.06285622335646954,-0.688226667197531,0.41394850552471785,0.7220911562562143,-1.3327663070625388,-0.06285622335646954,-0.688226667197531,0.41394850552471785,0.7220911562562143,0.0025025025025025025,0.546046046046046,0.0,0.0
1.0,33,0.0,0,0,0,4,1.0,-0.150988563813965,0.11416733190990327,-0.5423333972603981,-0.09024014405876762,-0.11878607281293799,0.0,0.0,0.0,-0.150988563813965,0.11416733190990327,-0.5423333972603981,-0.09024014405876762,-0.11878607281293799,1.0,33.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.150988563813965,0.11416733190990327,-0.5423333972603981,-0.09024014405876762,-0.11878607281293799,-0.150988563813965,0.11416733190990327,-0.5423333972603981,-0.09024014405876762,-0.11878607281293799,0.5505505505505506,0.7112112112112112,0.0,0.0
0.0,33,2.0,0,0,0,5,1.0,-0.15023923363481875,0.2929177780593462,0.47884557471184697,-0.2666894933203163,-0.446520484485504,0.0,0.0,0.0,-0.15023923363481875,0.2929177780593462,0.47884557471184697,-0.2666894933203163,-0.446520484485504,0.0,33.0,2.0,0.0,0.0,0.0,5.0,1.0,-0.15023923363481875,0.2929177780593462,0.47884557471184697,-0.2666894933203163,-0.446520484485504,-0.15023923363481875,0.2929177780593462,0.47884557471184697,-0.2666894933203163,-0.446520484485504,0.5505505505505506,0.7622622622622622,0.0,0.0
1.0,47,3.0,0,0,0,3,1.0,1.0296183038488504,-0.25734237910124713,0.7778260043820286,0.07075495202937059,-0.07140911680606853,0.0,0.0,0.0,1.0296183038488504,-0.25734237910124713,0.7778260043820286,0.07075495202937059,-0.07140911680606853,1.0,47.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0296183038488504,-0.25734237910124713,0.7778260043820286,0.07075495202937059,-0.07140911680606853,1.0296183038488504,-0.25734237910124713,0.7778260043820286,0.07075495202937059,-0.07140911680606853,0.8208208208208208,0.6436436436436437,1.0,0.0
1.0,55,2.0,0,0,0,1,0.0,1.7018098879193349,-0.7244504484099707,0.10163681705228873,0.11714395153433343,0.19914622141287655,0.0,0.0,0.0,1.7018098879193349,-0.7244504484099707,0.10163681705228873,0.11714395153433343,0.19914622141287655,1.0,55.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7018098879193349,-0.7244504484099707,0.10163681705228873,0.11714395153433343,0.19914622141287655,1.7018098879193349,-0.7244504484099707,0.10163681705228873,0.11714395153433343,0.19914622141287655,0.9244244244244244,0.39239239239239243,2.0,0.0
1.0,23,0.0,0,0,0,2,0.0,-0.9918360589036791,-0.1599241986180818,-0.5473040092632327,-0.18347853116079668,0.12290656306627393,0.0,0.0,0.0,-0.9918360589036791,-0.1599241986180818,-0.5473040092632327,-0.18347853116079668,0.12290656306627393,1.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.9918360589036791,-0.1599241986180818,-0.5473040092632327,-0.18347853116079668,0.12290656306627393,-0.9918360589036791,-0.1599241986180818,-0.5473040092632327,-0.18347853116079668,0.12290656306627393,0.13613613613613612,0.546046046046046,0.0,0.0
1.0,27,5.0,0,0,0,0,1.0,-0.6479779100489516,-0.6482996937256871,1.8662759084719176,-0.0019629367564790185,-0.07153429081341034,0.0,0.0,0.0,-0.6479779100489516,-0.6482996937256871,1.8662759084719176,-0.0019629367564790185,-0.07153429081341034,1.0,27.0,5.0,0.0,0.0,0.0,0.0,1.0,-0.6479779100489516,-0.6482996937256871,1.8662759084719176,-0.0019629367564790185,-0.07153429081341034,-0.6479779100489516,-0.6482996937256871,1.8662759084719176,-0.0019629367564790185,-0.07153429081341034,0.32182182182182184,0.0,0.0,0.0
1.0,23,2.0,1,0,1,5,1.0,-0.9948772856099729,0.43757148746453844,0.5131294890216594,0.5642901755406282,0.0750469970421678,0.0,0.0,0.0,-0.9948772856099729,0.43757148746453844,0.5131294890216594,0.5642901755406282,0.0750469970421678,1.0,23.0,2.0,1.0,0.0,1.0,5.0,1.0,-0.9948772856099729,0.43757148746453844,0.5131294890216594,0.5642901755406282,0.0750469970421678,-0.9948772856099729,0.43757148746453844,0.5131294890216594,0.5642901755406282,0.0750469970421678,0.13613613613613612,0.7622622622622622,0.0,0.0
1.0,26,0.0,0,1,1,8,0.0,-0.7491301866338427,1.0336571727974555,-0.4025910948020508,0.7895380132598485,0.06015003775873531,0.0,0.0,0.0,-0.7491301866338427,1.0336571727974555,-0.4025910948020508,0.7895380132598485,0.06015003775873531,1.0,26.0,0.0,0.0,1.0,1.0,8.0,0.0,-0.7491301866338427,1.0336571727974555,-0.4025910948020508,0.7895380132598485,0.06015003775873531,-0.7491301866338427,1.0336571727974555,-0.4025910948020508,0.7895380132598485,0.06015003775873531,0.2777777777777778,0.8633633633633634,0.0,1.0
0.0,35,0.0,0,0,0,0,1.0,0.021277542121483486,-0.7186079010937286,-0.6975006141618452,-0.13792868712407985,-0.40389696916438855,0.0,0.0,0.0,0.021277542121483486,-0.7186079010937286,-0.6975006141618452,-0.13792868712407985,-0.40389696916438855,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021277542121483486,-0.7186079010937286,-0.6975006141618452,-0.13792868712407985,-0.40389696916438855,0.021277542121483486,-0.7186079010937286,-0.6975006141618452,-0.13792868712407985,-0.40389696916438855,0.6076076076076076,0.0,1.0,0.0
1.0,30,2.0,0,0,0,1,0.0,-0.4006755337572131,-0.44856114124585084,0.3445226849314037,-0.08672504890439099,0.1533623173695145,0.0,0.0,0.0,-0.4006755337572131,-0.44856114124585084,0.3445226849314037,-0.08672504890439099,0.1533623173695145,1.0,30.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.4006755337572131,-0.44856114124585084,0.3445226849314037,-0.08672504890439099,0.1533623173695145,-0.4006755337572131,-0.44856114124585084,0.3445226849314037,-0.08672504890439099,0.1533623173695145,0.44544544544544545,0.39239239239239243,0.0,0.0
0.0,31,2.0,0,0,0,1,1.0,-0.3145830346361351,-0.4855727248353647,0.36688938931379333,-0.18158471449228,-0.41245182069647585,0.0,0.0,0.0,-0.3145830346361351,-0.4855727248353647,0.36688938931379333,-0.18158471449228,-0.41245182069647585,0.0,31.0,2.0,0.0,0.0,0.0,1.0,1.0,-0.3145830346361351,-0.4855727248353647,0.36688938931379333,-0.18158471449228,-0.41245182069647585,-0.3145830346361351,-0.4855727248353647,0.36688938931379333,-0.18158471449228,-0.41245182069647585,0.484984984984985,0.39239239239239243,0.0,0.0
1.0,31,2.0,0,0,1,3,1.0,-0.31864357407687016,-0.06863580993368455,0.42964061615113674,0.47022004619401697,-0.09360647155333396,0.0,0.0,0.0,-0.31864357407687016,-0.06863580993368455,0.42964061615113674,0.47022004619401697,-0.09360647155333396,1.0,31.0,2.0,0.0,0.0,1.0,3.0,1.0,-0.31864357407687016,-0.06863580993368455,0.42964061615113674,0.47022004619401697,-0.09360647155333396,-0.31864357407687016,-0.06863580993368455,0.42964061615113674,0.47022004619401697,-0.09360647155333396,0.484984984984985,0.6436436436436437,0.0,0.0
1.0,31,0.0,0,0,0,23,0.0,-0.33927964581442344,3.9547398722955633,0.06475455086446079,-0.6506655200518594,-0.0605323122304602,0.0,0.0,0.0,-0.33927964581442344,3.9547398722955633,0.06475455086446079,-0.6506655200518594,-0.0605323122304602,1.0,31.0,0.0,0.0,0.0,0.0,23.0,0.0,-0.33927964581442344,3.9547398722955633,0.06475455086446079,-0.6506655200518594,-0.0605323122304602,-0.33927964581442344,3.9547398722955633,0.06475455086446079,-0.6506655200518594,-0.0605323122304602,0.484984984984985,0.9904904904904905,0.0,3.0
1.0,50,0.0,0,0,0,0,1.0,1.2825565556588951,-0.8739990444295388,-0.8388828422465793,0.1498050751026992,-0.04992164195095467,0.0,0.0,0.0,1.2825565556588951,-0.8739990444295388,-0.8388828422465793,0.1498050751026992,-0.04992164195095467,1.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2825565556588951,-0.8739990444295388,-0.8388828422465793,0.1498050751026992,-0.04992164195095467,1.2825565556588951,-0.8739990444295388,-0.8388828422465793,0.1498050751026992,-0.04992164195095467,0.8593593593593594,0.0,2.0,0.0
1.0,49,2.0,0,0,0,1,0.0,1.1972133867169634,-0.658237014690582,0.1599294253432763,0.0682153914290396,0.18815808444246965,0.0,0.0,0.0,1.1972133867169634,-0.658237014690582,0.1599294253432763,0.0682153914290396,0.18815808444246965,1.0,49.0,2.0,0.0,0.0,0.0,1.0,0.0,1.1972133867169634,-0.658237014690582,0.1599294253432763,0.0682153914290396,0.18815808444246965,1.1972133867169634,-0.658237014690582,0.1599294253432763,0.0682153914290396,0.18815808444246965,0.8468468468468469,0.39239239239239243,1.0,0.0
1.0,25,0.0,0,0,0,2,0.0,-0.8236372251695553,-0.18199534319121138,-0.5667348786935619,-0.1671690111256987,0.12656927538974289,0.0,0.0,0.0,-0.8236372251695553,-0.18199534319121138,-0.5667348786935619,-0.1671690111256987,0.12656927538974289,1.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.8236372251695553,-0.18199534319121138,-0.5667348786935619,-0.1671690111256987,0.12656927538974289,-0.8236372251695553,-0.18199534319121138,-0.5667348786935619,-0.1671690111256987,0.12656927538974289,0.23173173173173173,0.546046046046046,0.0,0.0
0.0,28,0.0,0,0,0,6,1.0,-0.5732009250471612,0.5594835761139858,-0.43241198891311855,-0.347133455541624,-0.47331352646527564,0.0,0.0,0.0,-0.5732009250471612,0.5594835761139858,-0.43241198891311855,-0.347133455541624,-0.47331352646527564,0.0,28.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.5732009250471612,0.5594835761139858,-0.43241198891311855,-0.347133455541624,-0.47331352646527564,-0.5732009250471612,0.5594835761139858,-0.43241198891311855,-0.347133455541624,-0.47331352646527564,0.3633633633633634,0.8033033033033032,0.0,0.0
1.0,21,2.0,0,0,0,2,0.0,-1.1585340437439717,-0.14910057879980762,0.46480836107498075,-0.1854714637781153,0.12744726788577992,0.0,0.0,0.0,-1.1585340437439717,-0.14910057879980762,0.46480836107498075,-0.1854714637781153,0.12744726788577992,1.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.1585340437439717,-0.14910057879980762,0.46480836107498075,-0.1854714637781153,0.12744726788577992,-1.1585340437439717,-0.14910057879980762,0.46480836107498075,-0.1854714637781153,0.12744726788577992,0.050050050050050046,0.546046046046046,0.0,0.0
1.0,56,0.0,0,0,0,3,1.0,1.7842617823116609,-0.33979124254804716,-0.7986351594162795,0.1226729110606424,-0.06723203706492065,0.0,0.0,0.0,1.7842617823116609,-0.33979124254804716,-0.7986351594162795,0.1226729110606424,-0.06723203706492065,1.0,56.0,0.0,0.0,0.0,0.0,3.0,1.0,1.7842617823116609,-0.33979124254804716,-0.7986351594162795,0.1226729110606424,-0.06723203706492065,1.7842617823116609,-0.33979124254804716,-0.7986351594162795,0.1226729110606424,-0.06723203706492065,0.9369369369369369,0.6436436436436437,2.0,0.0
1.0,48,2.0,0,0,0,2,1.0,1.1139310544521988,-0.4628946008773443,0.23892305550582588,0.09710499305381344,-0.06424662518769725,0.0,0.0,0.0,1.1139310544521988,-0.4628946008773443,0.23892305550582588,0.09710499305381344,-0.06424662518769725,1.0,48.0,2.0,0.0,0.0,0.0,2.0,1.0,1.1139310544521988,-0.4628946008773443,0.23892305550582588,0.09710499305381344,-0.06424662518769725,1.1139310544521988,-0.4628946008773443,0.23892305550582588,0.09710499305381344,-0.06424662518769725,0.8348348348348349,0.546046046046046,1.0,0.0
1.0,27,0.0,1,0,0,6,0.0,-0.6608042843984431,0.614137055075284,-0.5147068255604939,-0.04225843103516486,0.2946706175463409,0.0,0.0,0.0,-0.6608042843984431,0.614137055075284,-0.5147068255604939,-0.04225843103516486,0.2946706175463409,1.0,27.0,0.0,1.0,0.0,0.0,6.0,0.0,-0.6608042843984431,0.614137055075284,-0.5147068255604939,-0.04225843103516486,0.2946706175463409,-0.6608042843984431,0.614137055075284,-0.5147068255604939,-0.04225843103516486,0.2946706175463409,0.32182182182182184,0.8033033033033032,0.0,0.0
0.0,24,2.0,0,0,0,1,0.0,-0.9050597954910671,-0.39249014848912384,0.39846600057965625,-0.30106597097322924,-0.18413080438830903,0.0,0.0,0.0,-0.9050597954910671,-0.39249014848912384,0.39846600057965625,-0.30106597097322924,-0.18413080438830903,0.0,24.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.9050597954910671,-0.39249014848912384,0.39846600057965625,-0.30106597097322924,-0.18413080438830903,-0.9050597954910671,-0.39249014848912384,0.39846600057965625,-0.30106597097322924,-0.18413080438830903,0.1841841841841842,0.39239239239239243,0.0,0.0
1.0,22,0.0,0,0,0,0,0.0,-1.0740079594043372,-0.5491694500654373,-0.6032821019622596,-0.14092614174677853,0.13994089496078801,0.0,0.0,0.0,-1.0740079594043372,-0.5491694500654373,-0.6032821019622596,-0.14092614174677853,0.13994089496078801,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0740079594043372,-0.5491694500654373,-0.6032821019622596,-0.14092614174677853,0.13994089496078801,-1.0740079594043372,-0.5491694500654373,-0.6032821019622596,-0.14092614174677853,0.13994089496078801,0.0920920920920921,0.0,0.0,0.0
1.0,34,0.0,0,0,0,7,0.0,-0.07156126428200763,0.7193865655645062,-0.4899399725945647,-0.2205440445466757,0.0958872607047318,0.0,0.0,0.0,-0.07156126428200763,0.7193865655645062,-0.4899399725945647,-0.2205440445466757,0.0958872607047318,1.0,34.0,0.0,0.0,0.0,0.0,7.0,0.0,-0.07156126428200763,0.7193865655645062,-0.4899399725945647,-0.2205440445466757,0.0958872607047318,-0.07156126428200763,0.7193865655645062,-0.4899399725945647,-0.2205440445466757,0.0958872607047318,0.5805805805805806,0.8353353353353353,1.0,0.0
0.0,33,2.0,0,0,0,1,0.0,-0.14816504368751007,-0.491810299068207,0.31102708814317487,-0.22767313081528842,-0.1676485989326987,0.0,0.0,0.0,-0.14816504368751007,-0.491810299068207,0.31102708814317487,-0.22767313081528842,-0.1676485989326987,0.0,33.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.14816504368751007,-0.491810299068207,0.31102708814317487,-0.22767313081528842,-0.1676485989326987,-0.14816504368751007,-0.491810299068207,0.31102708814317487,-0.22767313081528842,-0.1676485989326987,0.5505505505505506,0.39239239239239243,0.0,0.0
1.0,26,5.0,0,0,0,1,1.0,-0.7330410850992153,-0.43712370957216196,1.9088381068941778,-0.035471271489811565,-0.08279849100326912,0.0,0.0,0.0,-0.7330410850992153,-0.43712370957216196,1.9088381068941778,-0.035471271489811565,-0.08279849100326912,1.0,26.0,5.0,0.0,0.0,0.0,1.0,1.0,-0.7330410850992153,-0.43712370957216196,1.9088381068941778,-0.035471271489811565,-0.08279849100326912,-0.7330410850992153,-0.43712370957216196,1.9088381068941778,-0.035471271489811565,-0.08279849100326912,0.2777777777777778,0.39239239239239243,0.0,0.0
1.0,22,2.0,0,0,1,0,1.0,-1.0726470513308213,-0.569736894955482,0.4185392374663308,0.4728879301834269,-0.08179014492457143,0.0,0.0,0.0,-1.0726470513308213,-0.569736894955482,0.4185392374663308,0.4728879301834269,-0.08179014492457143,1.0,22.0,2.0,0.0,0.0,1.0,0.0,1.0,-1.0726470513308213,-0.569736894955482,0.4185392374663308,0.4728879301834269,-0.08179014492457143,-1.0726470513308213,-0.569736894955482,0.4185392374663308,0.4728879301834269,-0.08179014492457143,0.0920920920920921,0.0,0.0,0.0
1.0,32,5.0,0,0,0,1,0.0,-0.23022542668234278,-0.4875035729512634,1.814114066862901,-0.04894064774262407,0.16933015540744592,0.0,0.0,0.0,-0.23022542668234278,-0.4875035729512634,1.814114066862901,-0.04894064774262407,0.16933015540744592,1.0,32.0,5.0,0.0,0.0,0.0,1.0,0.0,-0.23022542668234278,-0.4875035729512634,1.814114066862901,-0.04894064774262407,0.16933015540744592,-0.23022542668234278,-0.4875035729512634,1.814114066862901,-0.04894064774262407,0.16933015540744592,0.5195195195195195,0.39239239239239243,0.0,0.0
1.0,57,2.0,0,0,0,1,0.0,1.8700087216534578,-0.7465215929831002,0.08220594762195964,0.13345347156943135,0.20280893373634548,0.0,0.0,0.0,1.8700087216534578,-0.7465215929831002,0.08220594762195964,0.13345347156943135,0.20280893373634548,1.0,57.0,2.0,0.0,0.0,0.0,1.0,0.0,1.8700087216534578,-0.7465215929831002,0.08220594762195964,0.13345347156943135,0.20280893373634548,1.8700087216534578,-0.7465215929831002,0.08220594762195964,0.13345347156943135,0.20280893373634548,0.9474474474474475,0.39239239239239243,2.0,0.0
1.0,31,2.0,0,0,0,1,0.0,-0.3165761168901512,-0.4595967135324156,0.33480725021623914,-0.07857028888684199,0.155193673531249,0.0,0.0,0.0,-0.3165761168901512,-0.4595967135324156,0.33480725021623914,-0.07857028888684199,0.155193673531249,1.0,31.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.3165761168901512,-0.4595967135324156,0.33480725021623914,-0.07857028888684199,0.155193673531249,-0.3165761168901512,-0.4595967135324156,0.33480725021623914,-0.07857028888684199,0.155193673531249,0.484984984984985,0.39239239239239243,0.0,0.0
1.0,40,2.0,0,0,0,5,0.0,0.4364636021805985,0.24164478335634174,0.3787553926081406,-0.10659174759203541,0.13394450287436221,0.0,0.0,0.0,0.4364636021805985,0.24164478335634174,0.3787553926081406,-0.10659174759203541,0.13394450287436221,1.0,40.0,2.0,0.0,0.0,0.0,5.0,0.0,0.4364636021805985,0.24164478335634174,0.3787553926081406,-0.10659174759203541,0.13394450287436221,0.4364636021805985,0.24164478335634174,0.3787553926081406,-0.10659174759203541,0.13394450287436221,0.7147147147147147,0.7622622622622622,1.0,0.0
